android,supportmapfragment,2017,30,22632,13,6,79,32,73,371,28,8,1
android,supportmapfragment,2018,10,12497,23,0,29,13,80,2398189,10,2,0
android,supportmapfragment,2020,11,977,6,1,29,6,55,4899,10,5,0
android,mapfragment,2016,27,41745,18,4,49,40,63,1980.5,27,10,1
android,mapfragment,2017,17,15175,16,3,31,20,71,2897,17,5,0
android,google-fit,2016,112,124043,134,24,118,130,72,289882,87,29,0
android,google-fit,2017,92,63491,109,28,154,69,71,2609,72,25,3
android,google-fit,2018,72,52302,98,22,111,51,88,56967,57,9,0
android,google-fit,2019,57,28776,71,18,89,46,68,17383412,50,16,0
android,google-fit,2020,56,12869,33,8,37,26,86,453251.5,51,8,0
android,activeandroid,2016,46,33180,56,14,61,59,65,15311012.5,40,16,0
android,activeandroid,2017,15,28130,48,5,47,24,67,2208182,14,5,0
android,activeandroid,2018,10,3946,11,0,24,7,60,3131263.5,10,4,0
android,sockets,2016,652,602592,563,182,1961,592,67,3741,545,168,30
android,sockets,2017,505,329316,224,104,1557,421,71,159146.5,421,128,42
android,sockets,2018,244,91620,128,35,805,193,73,1534,231,57,14
android,sockets,2019,191,75152,94,34,489,146,73,145839,180,49,7
android,sockets,2020,212,24128,61,11,612,91,85,2649,165,27,6
android,datagram,2016,16,16777,18,7,24,21,50,111759,14,7,0
android,drag-and-drop,2016,151,156565,360,94,225,145,73,419677,130,40,3
android,drag-and-drop,2017,98,70248,121,25,147,98,67,2976.5,88,30,1
android,drag-and-drop,2018,48,16238,56,7,60,29,81,2306,43,9,1
android,drag-and-drop,2019,34,15229,46,18,70,22,76,2569.5,33,8,0
android,drag-and-drop,2020,44,6568,29,3,25,19,80,556416,41,8,0
android,opengl-es-2.0,2016,158,115690,200,52,297,140,53,212003.5,124,55,0
android,opengl-es-2.0,2017,83,33245,55,17,164,83,46,3247,67,32,0
android,opengl-es-2.0,2018,68,19907,45,7,88,46,71,3878.5,61,14,2
android,opengl-es-2.0,2019,42,9698,34,8,71,28,67,182612,38,11,0
android,opengl-es-2.0,2020,46,4358,30,1,53,35,65,31728.5,36,8,1
android,fatal-error,2016,49,78248,39,15,133,59,59,21020.5,45,19,3
android,fatal-error,2017,27,9710,-9,10,93,32,67,315,26,9,3
android,fatal-error,2018,20,17929,6,5,48,17,70,1155,20,6,1
android,radio-button,2016,159,227998,157,38,373,247,52,166855.5,138,74,6
android,radio-button,2017,153,137545,52,29,380,244,53,2702,132,60,3
android,radio-button,2018,118,56192,27,21,252,175,50,3287,105,54,8
android,radio-button,2019,54,15970,15,6,87,78,46,248835,52,29,0
android,radio-button,2020,79,8440,17,8,105,76,58,1877,71,30,2
android,radio-group,2016,62,68961,42,10,163,100,56,345,61,27,0
android,radio-group,2017,62,66876,20,19,131,98,40,2642,55,32,3
android,radio-group,2018,46,22641,21,15,88,67,48,1609722.5,38,22,1
android,radio-group,2019,17,2962,3,1,38,18,53,529,17,8,0
android,radio-group,2020,29,2769,10,5,28,25,45,2146,27,15,2
ios,angularjs,2016,239,286940,318,74,405,239,67,166367.5,225,75,1
ios,angularjs,2017,132,83638,115,24,204,113,72,328913,125,35,1
ios,angularjs,2018,53,35222,40,6,89,41,72,2424603,51,15,1
ios,angularjs,2019,11,4043,10,3,7,5,82,27959.5,11,2,0
ios,angularjs,2020,15,4142,2,2,16,10,87,697162,15,2,0
android,rx-java,2016,782,1685262,2524,595,1106,1158,38,3713,582,225,6
android,rx-java,2017,865,1362668,1955,420,1602,1195,45,33979,607,227,13
android,rx-java,2018,569,485400,713,165,1159,663,52,350737,448,169,2
android,rx-java,2019,354,166572,262,56,688,425,53,166821,266,107,3
android,rx-java,2020,317,62925,169,30,520,285,61,3285,255,79,2
android,google-chrome-extension,2016,10,39927,22,8,10,12,60,175821,10,4,0
android,jwplayer,2016,14,11860,13,3,6,15,57,216965,14,5,0
android,jwplayer,2017,22,14050,21,9,31,16,82,2236861,20,4,0
android,jwplayer,2018,14,9210,17,1,14,12,86,2507127.5,12,2,0
android,jwplayer,2020,10,1211,2,0,4,4,90,71959,5,1,0
ios,ios9.2,2016,43,60922,133,50,81,67,65,3348,43,15,1
android,android-launcher,2016,75,99649,92,23,157,89,63,250200,68,26,0
android,android-launcher,2017,78,87534,132,30,159,98,64,2379082,75,28,3
android,android-launcher,2018,57,43981,88,31,126,58,65,1298288.5,54,20,0
android,android-launcher,2019,26,8521,12,1,63,22,69,1040790,26,8,1
android,android-launcher,2020,31,7251,17,4,39,22,77,4760,31,7,1
android,android-homebutton,2016,35,71264,52,20,59,46,71,1805.5,33,10,3
android,android-homebutton,2017,22,11448,2,1,45,25,82,652.5,21,4,0
android,android-homebutton,2018,13,7315,10,3,38,16,77,1759,13,3,0
android,android-homebutton,2019,10,4254,17,1,21,10,80,2549686,10,2,0
android,android-homebutton,2020,11,780,1,2,17,7,91,471680,9,1,0
android,sql,2016,318,120373,-5,27,785,403,54,296,283,122,30
android,sql,2017,304,222640,94,26,794,385,57,292,271,116,24
android,sql,2018,274,209846,184,75,761,341,59,2871,243,83,19
android,sql,2019,179,66923,66,23,381,207,54,213136,157,58,7
android,sql,2020,201,17462,37,7,376,165,63,3328,167,50,7
android,pushbots,2016,11,5767,6,1,14,11,55,5646,10,5,0
ios,xml,2016,124,107389,78,38,240,126,47,17158.5,108,54,3
ios,xml,2017,53,53220,45,18,146,52,51,13660.5,49,25,3
ios,xml,2018,34,21455,25,8,111,44,47,2928,33,16,1
ios,xml,2019,19,4233,7,4,74,14,63,54566,17,6,0
ios,xml,2020,17,15420,14,3,33,10,88,414331,17,2,1
android,adt,2016,68,84280,78,26,220,84,74,124793.5,67,18,6
android,adt,2017,28,176139,81,26,45,58,50,289066,24,13,2
android,adt,2018,13,1436,-1,0,23,11,77,619,12,3,2
android,android-statusbar,2016,86,285111,328,76,141,134,62,397515,83,31,2
android,android-statusbar,2017,50,225806,192,69,63,104,52,14753454,47,24,2
android,android-statusbar,2018,46,69822,70,13,135,61,67,270766,44,15,2
android,android-statusbar,2019,36,15600,36,8,44,41,61,231569,34,14,2
android,android-statusbar,2020,29,6191,20,1,30,24,66,189582,26,10,0
android,onscroll,2016,10,9732,12,2,13,8,90,497,6,1,0
android,networking,2016,309,374533,537,146,695,276,70,3037,280,91,8
android,networking,2017,259,333551,287,100,552,277,73,2111,241,67,7
android,networking,2018,161,224749,167,56,324,152,72,304982,154,43,7
android,networking,2019,104,46718,50,23,220,99,67,2577,101,33,2
android,networking,2020,155,37786,73,17,266,83,84,3923,135,25,8
ios,java,2016,228,181871,240,101,431,252,70,324257,209,69,9
ios,java,2017,157,177855,205,62,357,167,64,37251,138,52,5
ios,java,2018,95,52353,87,15,162,94,68,2217854.5,89,29,1
ios,java,2019,96,44819,34,12,169,90,67,13910.5,92,30,4
ios,java,2020,113,22044,46,13,174,86,80,173776,95,21,4
ios,heroku,2016,70,34060,74,22,88,74,63,125044,59,26,0
ios,heroku,2017,26,26186,14,5,42,29,65,425572,24,9,0
ios,heroku,2018,12,3768,2,4,22,12,67,65777.5,8,4,0
android,splash-screen,2016,171,269591,257,60,514,299,61,3340,154,65,7
android,splash-screen,2017,132,135088,86,30,323,221,48,1791,129,63,6
android,splash-screen,2018,112,149626,128,49,265,164,64,178896,110,40,1
android,splash-screen,2019,81,59953,91,20,188,103,63,1566814,78,30,1
android,splash-screen,2020,123,67404,111,35,245,144,67,3937,109,38,1
ios,uitabbar,2016,153,307758,325,103,337,240,57,1986137.5,143,63,2
ios,uitabbar,2017,110,214988,230,94,274,199,51,15136258.5,105,49,4
ios,uitabbar,2018,105,68237,147,51,267,149,56,3023,99,42,2
ios,uitabbar,2019,73,35496,70,18,127,90,64,1877864,73,25,7
ios,uitabbar,2020,57,7550,17,2,88,59,54,275785.5,48,23,1
ios,badge,2016,26,66606,44,11,95,37,77,1016,25,6,1
ios,badge,2017,19,37282,38,11,29,27,68,1556814.5,19,6,0
ios,badge,2018,19,30100,15,6,47,21,79,173859.5,19,4,2
ios,badge,2020,11,2964,5,1,26,5,82,2080,9,1,0
android,here-api,2016,98,110210,84,17,141,133,49,200047.5,53,18,1
android,here-api,2017,105,52157,64,20,160,131,60,155933,51,16,0
android,here-api,2018,69,19896,28,8,114,80,61,362824,48,18,1
android,here-api,2019,88,17896,20,3,99,104,65,336808,63,17,0
android,here-api,2020,75,7866,11,4,81,71,71,251151.5,53,12,0
ios,mapkit,2016,430,646937,849,387,794,495,56,1812.5,340,153,13
ios,mapkit,2017,385,335229,488,145,756,433,56,32952,309,127,9
ios,mapkit,2018,259,129986,161,62,516,270,58,1770.5,195,83,8
ios,mapkit,2019,115,43947,96,24,223,113,55,12567,103,44,0
ios,mapkit,2020,134,23453,73,21,249,110,59,2977,106,39,5
android,customdialog,2016,25,68857,40,19,48,39,68,122602.5,25,8,2
android,customdialog,2017,24,20427,0,4,70,41,25,228,22,15,1
android,customdialog,2018,14,10858,-1,2,57,21,36,58493,14,9,0
android,customdialog,2019,10,1593,12,0,24,12,70,2213,10,3,0
android,customdialog,2020,12,1631,8,2,20,10,58,1945,12,5,0
android,android-adapter,2016,462,707290,423,145,1374,679,52,15630,388,200,11
android,android-adapter,2017,393,455733,281,101,1070,615,49,162610.5,324,185,13
android,android-adapter,2018,305,162112,71,35,841,430,56,35407,262,118,10
android,android-adapter,2019,188,86006,98,23,456,250,57,18237,161,79,1
android,android-adapter,2020,216,42641,81,14,415,241,58,201553.5,169,82,9
android,robotium,2016,45,24143,64,11,47,41,73,2484188.5,41,10,1
android,android-testing,2016,253,453175,873,169,344,346,60,15596269.5,216,82,1
android,android-testing,2017,192,319675,722,120,287,251,63,3687678,171,62,0
android,android-testing,2018,170,256734,805,107,270,186,71,3530,145,47,1
android,android-testing,2019,178,153104,454,81,233,200,56,4229,142,64,4
android,android-testing,2020,137,38745,110,19,141,92,69,124915.5,109,38,2
android,handler,2016,121,111930,71,27,275,152,51,322,118,59,1
android,handler,2017,133,214719,121,36,313,203,52,1604821,119,59,7
android,handler,2018,79,56846,74,12,193,94,57,171339,71,34,0
android,handler,2019,59,8030,17,6,121,67,49,19154.5,54,28,0
android,handler,2020,69,12756,28,6,107,58,61,422,62,26,2
android,runnable,2016,119,67832,72,22,313,157,54,395,113,55,2
android,runnable,2017,83,97928,80,17,256,122,47,321.5,77,42,0
android,runnable,2018,65,43148,31,5,194,76,69,318.5,60,20,2
android,runnable,2019,36,4830,4,0,77,31,53,2989,36,17,1
android,runnable,2020,39,5967,18,1,34,38,69,21098,36,12,1
ios,shared-libraries,2016,12,12033,14,5,8,12,67,14175.5,12,4,0
ios,linkedin,2016,35,30210,73,14,59,40,69,3616,32,11,1
ios,linkedin,2017,25,11033,45,12,35,15,84,314835,24,4,1
ios,linkedin,2018,12,4770,6,5,29,9,92,7981,12,1,0
ios,linkedin,2019,20,8767,16,4,49,20,65,4234207,18,6,0
android,qt,2016,205,177561,252,62,356,187,65,27533,144,59,5
android,qt,2017,210,266051,392,92,396,209,67,404011,155,57,4
android,qt,2018,140,109661,165,46,326,112,67,210562.5,108,36,1
android,qt,2019,99,33620,85,14,212,84,65,421383,71,30,1
android,qt,2020,122,20400,92,20,231,65,78,51952,80,24,0
android,ant,2016,61,41737,60,14,75,51,77,11644756.5,55,14,2
android,ant,2017,34,49227,96,23,61,26,71,24512.5,31,9,0
android,ant,2018,11,7470,13,2,18,10,45,88456.5,11,6,0
ios,nsmutablearray,2016,216,92262,6,18,778,396,44,3501,193,95,12
ios,nsmutablearray,2017,98,58949,17,11,305,150,46,278,89,50,4
ios,nsmutablearray,2018,34,16938,3,6,110,62,47,128001.5,30,17,1
ios,nsmutablearray,2019,13,1238,-1,0,29,19,62,386,11,5,0
ios,nsmutablearray,2020,10,1345,1,0,39,9,60,2075,8,4,0
ios,vector,2016,11,13402,18,3,28,8,55,6434,11,5,0
ios,universal,2016,12,10791,26,12,29,14,58,438636,12,5,0
android,bitmapimage,2016,21,19601,24,4,55,28,52,591,19,10,0
android,bitmapimage,2017,11,2554,0,3,22,9,82,2358.5,11,2,0
android,bitmapimage,2018,10,5703,1,0,42,13,80,32423.5,10,2,0
android,android-sdcard,2016,149,306206,318,168,383,214,68,204186.5,129,37,3
android,android-sdcard,2017,105,118717,108,39,329,113,67,2313,92,24,5
android,android-sdcard,2018,60,50151,42,14,205,71,70,1615.5,59,17,7
android,android-sdcard,2019,26,16727,29,5,73,20,88,434295,26,3,1
android,android-sdcard,2020,35,10839,10,7,167,20,77,252317,30,7,2
android,charts,2016,91,124309,143,33,104,112,60,1673.5,84,30,2
android,charts,2017,75,71953,82,21,136,81,59,2665,64,25,1
android,charts,2018,66,44155,24,12,85,68,62,425,64,24,3
android,charts,2019,36,16719,20,6,73,36,47,2416322,35,18,1
android,charts,2020,54,9169,16,3,28,31,74,1777098,50,13,2
android,web-services,2016,462,393042,244,90,1245,487,66,3088,391,147,21
android,web-services,2017,281,163195,64,41,702,319,66,33273,237,93,9
android,web-services,2018,116,34255,7,7,331,113,70,2712,112,35,4
android,web-services,2019,73,21181,35,8,196,71,71,604997,66,21,2
android,web-services,2020,36,2954,14,3,73,25,72,159155,34,10,0
android,android-seekbar,2016,115,210765,206,45,255,150,51,1627.5,103,56,3
android,android-seekbar,2017,97,120518,70,37,185,109,57,3400.5,87,42,3
android,android-seekbar,2018,58,26667,36,10,117,62,67,37755,58,18,2
android,android-seekbar,2019,43,16289,32,12,68,43,63,3987.5,38,16,2
android,android-seekbar,2020,53,11489,22,1,64,39,74,481595,46,12,0
ios,nsfetchedresultscontroller,2016,136,67662,206,63,350,142,60,1258380.5,103,36,2
ios,nsfetchedresultscontroller,2017,81,25147,57,10,254,74,57,31930,68,23,2
ios,nsfetchedresultscontroller,2018,50,20676,54,11,137,55,62,3149180,38,16,1
ios,nsfetchedresultscontroller,2019,30,10423,45,9,88,29,63,297887,28,8,0
ios,nsfetchedresultscontroller,2020,27,2301,8,4,70,19,63,1677972,21,8,1
android,android-notification-bar,2016,34,31331,38,6,84,32,68,71805,30,11,0
android,android-notification-bar,2017,20,24877,14,4,24,19,70,375.5,20,6,1
android,android-notification-bar,2018,19,21694,26,6,34,16,68,1161,19,6,0
android,android-notification-bar,2019,18,6085,13,1,42,16,78,117857.5,17,4,1
ios,character,2016,12,19790,15,0,36,23,33,3672,12,7,0
ios,emoji,2016,66,114699,212,72,141,93,52,1254190.5,62,28,6
ios,emoji,2017,25,16527,31,12,73,21,60,126422.5,25,10,3
ios,emoji,2018,15,11622,8,6,21,17,60,1750,15,6,2
ios,emoji,2019,17,11316,28,14,37,16,47,2384,17,9,0
android,decode,2016,22,45877,35,6,48,32,64,31842.5,21,8,1
android,decode,2017,18,7898,6,3,52,13,89,523,18,2,0
android,h.264,2016,29,45498,44,14,50,33,66,216567.5,26,8,1
android,h.264,2017,28,34954,42,10,41,26,71,30424.5,26,8,0
android,h.264,2018,26,26837,43,12,51,23,65,623162,21,9,0
android,h.264,2019,15,7739,16,10,70,10,73,502454.5,14,4,0
android,h.264,2020,20,4310,14,6,39,8,85,17968,17,3,0
android,android-mediacodec,2016,185,246953,367,126,325,169,62,17534.5,126,31,3
android,android-mediacodec,2017,104,102011,189,53,151,91,63,411664.5,89,28,2
android,android-mediacodec,2018,76,52582,124,34,118,58,67,532601,63,22,0
android,android-mediacodec,2019,66,38932,90,25,151,37,74,269628,60,15,0
android,android-mediacodec,2020,67,13591,36,21,77,37,75,30821,56,14,0
android,surface,2016,15,16331,20,6,39,10,80,165893,14,3,0
android,surface,2017,15,9992,12,6,13,14,80,660094,14,2,0
android,surface,2018,10,6062,12,4,8,9,50,42966,10,5,0
android,inputstream,2016,92,67793,64,24,313,95,72,1823,89,23,1
android,inputstream,2017,73,185479,135,25,222,95,62,27283,67,26,2
android,inputstream,2018,47,28446,46,9,151,47,53,223639,45,22,2
android,inputstream,2019,28,20044,82,8,95,26,46,4339,27,14,0
android,inputstream,2020,33,3665,9,1,93,15,88,111206.5,31,4,3
android,android-contentprovider,2016,339,282171,367,140,807,331,62,3238,283,88,6
android,android-contentprovider,2017,241,182483,331,84,670,247,63,32602,209,74,9
android,android-contentprovider,2018,159,82199,135,33,352,140,67,33865,145,33,2
android,android-contentprovider,2019,92,32984,93,19,232,74,73,4012,84,17,1
android,android-contentprovider,2020,116,18725,68,13,212,70,76,2421,99,20,1
android,bufferedreader,2016,45,33139,13,2,126,54,56,1576,41,19,4
android,bufferedreader,2017,27,32840,23,8,103,33,63,130523.5,27,10,1
android,bufferedreader,2018,22,7125,1,2,77,25,64,2374,22,8,1
android,bufferedreader,2019,19,5565,8,0,54,19,74,40234,18,5,0
android,pusher,2016,11,4366,11,1,19,10,64,291012,11,3,0
android,pusher,2019,12,6053,10,0,13,12,83,950398,11,2,0
android,pusher,2020,19,6062,8,3,25,15,63,273,11,6,0
android,wordpress,2016,103,60990,40,28,179,99,60,4370,84,40,2
android,wordpress,2017,85,75869,68,19,130,76,78,4259,70,19,4
android,wordpress,2018,51,30081,16,8,82,50,73,22244,49,14,1
android,wordpress,2019,33,9764,12,1,87,25,82,1136430,32,6,1
android,wordpress,2020,40,5193,9,2,49,25,80,195117.5,37,8,2
android,line,2016,15,8190,24,9,44,18,47,176540,15,8,1
android,line,2017,17,7601,1,3,53,20,53,97934,17,8,0
android,line,2018,13,4489,1,4,30,17,85,3922.5,13,2,1
android,upload,2016,85,86840,107,27,205,88,68,389,81,27,2
android,upload,2017,59,73038,36,20,115,57,69,120011.5,52,18,0
android,upload,2018,44,26772,27,8,91,43,64,1373779.5,44,16,1
android,upload,2019,37,10203,7,3,67,33,81,29637,37,7,0
android,upload,2020,32,3148,18,1,42,19,78,2765,27,6,1
android,animation,2016,831,906056,1336,359,1292,861,63,1853,720,273,10
android,animation,2017,588,768764,965,309,1167,673,61,361005,534,198,6
android,animation,2018,347,208446,330,78,702,344,66,1999.5,316,106,3
android,animation,2019,222,84201,234,46,281,244,66,298380,208,72,4
android,animation,2020,293,51926,143,23,320,196,75,3899334,246,63,2
android,pubnub,2016,63,37140,82,21,126,59,67,23081,53,8,2
android,pubnub,2017,20,3258,16,0,57,12,90,141716.5,18,2,0
android,pubnub,2018,10,2669,6,1,39,8,60,698254.5,10,2,0
android,instagram,2016,83,105415,82,33,175,81,70,3741987,75,25,5
android,instagram,2017,51,80281,62,36,110,53,67,39126,47,16,1
android,instagram,2018,48,62452,77,32,83,60,65,5484,45,17,0
android,instagram,2019,40,36715,48,14,59,29,73,148092,39,11,2
android,instagram,2020,37,9757,34,5,38,18,89,174388,34,3,0
android,opencv,2016,553,711509,760,235,1051,479,71,17220490,404,137,8
android,opencv,2017,468,447453,490,179,1148,392,68,20261,343,111,5
android,opencv,2018,313,231879,289,91,641,244,70,3789,254,79,8
android,opencv,2019,222,106148,167,44,389,178,69,2257.5,172,55,3
android,opencv,2020,233,45298,153,34,366,144,81,26754,183,35,7
android,java-native-interface,2016,387,489844,634,151,995,372,64,159048,352,108,7
android,java-native-interface,2017,382,423173,540,137,1039,377,62,337862,320,106,8
android,java-native-interface,2018,281,231048,410,88,671,258,60,3762319,246,76,8
android,java-native-interface,2019,183,86176,189,28,559,146,63,3984,148,47,4
android,java-native-interface,2020,187,32209,88,20,597,120,69,252547.5,155,32,5
android,header,2016,34,83236,55,12,68,42,65,1895,34,11,0
android,header,2017,37,32961,22,3,70,37,65,3521065,36,13,1
android,header,2018,18,25300,22,7,29,21,78,2897,18,4,0
android,header,2019,22,4413,10,2,37,21,82,2686.5,22,4,0
android,header,2020,17,1564,0,0,36,12,59,5371,17,7,0
android,android-navigationview,2016,153,366348,388,100,397,249,54,210970.5,130,64,5
android,android-navigationview,2017,57,81779,89,38,156,83,44,127526,50,29,2
android,android-navigationview,2018,30,33541,54,24,102,46,40,123369,28,18,1
android,android-navigationview,2019,28,41262,51,6,60,48,29,2578,26,14,0
android,android-navigationview,2020,41,6239,18,4,46,44,51,2846,36,10,1
android,flash,2016,69,24918,26,14,130,63,75,41949,66,16,3
android,flash,2017,50,16080,28,9,149,40,76,2464.5,36,10,1
android,flash,2018,15,9064,9,0,37,10,67,180794,15,4,0
ios,parse-cloud-code,2016,42,16598,30,17,84,36,62,189864,32,13,0
ios,parse-cloud-code,2017,11,4853,13,3,16,14,36,30250,9,7,0
android,search,2016,140,256001,174,66,313,182,65,342992,124,49,5
android,search,2017,127,85317,61,28,261,148,57,34429,115,54,5
android,search,2018,86,58231,72,40,186,94,56,3391.5,75,37,4
android,search,2019,61,20683,-8,7,125,71,66,33858,60,21,1
android,search,2020,67,5729,15,9,125,49,79,1902517,56,13,5
ios,user-experience,2016,13,17778,23,10,16,18,77,47905,13,3,1
ios,user-experience,2017,11,16775,29,6,14,23,55,2533,11,5,0
ios,searchbar,2016,33,53433,16,11,80,50,58,2110.5,25,14,2
ios,searchbar,2017,26,35697,25,4,51,35,65,24094388,22,9,1
ios,searchbar,2018,18,12845,17,6,42,27,39,27422,17,11,1
ios,searchbar,2019,14,7488,12,5,52,21,86,7940,12,2,1
ios,searchbar,2020,15,2119,2,2,13,21,60,1854,15,6,0
android,ssl-certificate,2016,79,130411,169,76,168,62,72,1209039,76,22,1
android,ssl-certificate,2017,63,115495,146,62,129,60,67,2516719,58,20,2
android,ssl-certificate,2018,37,33294,47,5,88,27,86,52460,35,5,0
android,ssl-certificate,2019,49,43950,58,6,98,33,82,280,48,9,1
android,ssl-certificate,2020,52,10271,26,7,60,25,87,4179,48,7,0
ios,sockets,2016,147,139742,218,33,260,135,67,1863.5,128,47,5
ios,sockets,2017,97,75420,106,26,222,80,66,4120,89,32,1
ios,sockets,2018,35,24388,23,5,80,27,66,161433,33,12,1
ios,sockets,2019,36,21554,26,18,65,30,67,3688,32,12,2
ios,sockets,2020,39,5537,32,7,76,19,90,382637,33,3,0
android,datetimepicker,2016,15,80019,65,15,44,29,60,2763,14,6,0
android,datetimepicker,2017,31,36446,7,7,67,41,58,558,30,13,3
android,datetimepicker,2019,12,18729,4,2,12,17,42,3387,11,7,0
android,datetimepicker,2020,12,686,-1,0,31,4,92,1581,11,1,1
android,timepicker,2016,67,69139,60,11,124,108,51,240,60,32,1
android,timepicker,2017,49,50514,31,5,99,69,49,304,45,24,6
android,timepicker,2018,30,28809,18,6,72,37,60,2810.5,29,12,3
android,timepicker,2019,28,19853,9,2,31,34,54,40203,27,13,1
android,timepicker,2020,30,2406,0,2,51,29,53,3212.5,26,13,1
android,android-lvl,2018,12,2071,9,1,6,11,58,464,11,5,0
ios,ruby-on-rails,2016,56,57058,93,15,113,66,52,43408,48,27,3
ios,ruby-on-rails,2017,33,18879,28,12,60,28,58,166128.5,32,14,0
ios,ruby-on-rails,2018,15,5426,10,2,42,11,87,29066,15,2,0
ios,ruby-on-rails,2019,12,6799,4,1,17,12,42,19288,12,7,0
ios,ruby-on-rails,2020,23,2548,11,0,28,17,74,84748.5,19,6,0
android,hybrid-mobile-app,2016,128,172450,117,40,202,151,66,2805,119,40,3
android,hybrid-mobile-app,2017,108,156449,145,34,150,129,66,26753657,100,36,2
android,hybrid-mobile-app,2018,71,95012,133,40,112,92,70,33587,57,21,1
android,hybrid-mobile-app,2019,62,39261,41,15,95,70,69,415370,52,19,3
android,hybrid-mobile-app,2020,39,19369,25,3,39,29,77,348511,36,8,1
ios,tags,2016,17,9549,8,4,40,25,53,15537,15,8,1
ios,ipad,2016,890,858005,1160,315,1911,1012,66,1851.5,784,268,27
ios,ipad,2017,565,480174,733,163,1293,550,68,342,517,162,23
ios,ipad,2018,269,167983,224,45,621,246,67,1925,258,82,11
ios,ipad,2019,147,103290,244,60,287,151,69,16939.5,143,40,7
ios,ipad,2020,201,37262,140,22,223,139,71,1389810,174,52,8
android,sqliteopenhelper,2016,93,67414,89,17,324,104,51,2109,85,38,9
android,sqliteopenhelper,2017,66,39301,14,14,196,82,65,2557,63,20,10
android,sqliteopenhelper,2018,61,37126,29,22,158,75,57,114266.5,57,18,5
android,sqliteopenhelper,2019,43,6050,1,1,97,43,56,184013,37,10,2
android,sqliteopenhelper,2020,27,1498,5,0,57,22,74,3412192,27,6,0
android,mpandroidchart,2016,371,724665,632,146,485,498,58,347,292,93,5
android,mpandroidchart,2017,304,481231,353,87,462,407,48,3217,235,96,6
android,mpandroidchart,2018,245,196426,220,57,334,278,62,17267043.5,208,52,4
android,mpandroidchart,2019,159,64527,113,17,270,157,67,15727,136,49,1
android,mpandroidchart,2020,183,35623,83,6,212,115,68,3634779,153,43,1
android,opencv4android,2016,98,134095,186,44,184,88,76,1394,66,21,2
android,opencv4android,2017,50,43150,49,19,112,47,68,184714,44,15,1
android,opencv4android,2018,61,29406,62,13,118,44,74,344033.5,55,15,2
android,opencv4android,2019,53,44694,46,10,148,47,72,2175,29,11,0
android,opencv4android,2020,31,4011,5,7,24,25,74,4122635,25,8,0
ios,opengl-es-2.0,2016,34,13941,44,7,60,32,41,159637.5,29,17,0
ios,opengl-es-2.0,2017,22,8533,16,5,39,18,77,201702,18,5,0
ios,opengl-es-2.0,2018,21,6639,19,5,43,14,76,20794,16,4,0
ios,glkit,2016,19,6650,18,4,34,14,53,15285392,19,9,0
android,angularjs,2016,510,599663,567,131,871,567,66,1744.5,440,163,5
android,angularjs,2017,230,158677,157,45,386,220,68,2424,198,71,1
android,angularjs,2018,64,38089,24,8,95,56,77,2148,61,14,1
android,angularjs,2019,15,2513,5,0,27,8,87,1641.5,15,2,1
android,angularjs,2020,20,2718,2,1,10,12,75,518,19,4,0
ios,uitabbarcontroller,2016,510,554490,592,163,1084,676,56,215790.5,426,179,5
ios,uitabbarcontroller,2017,401,463261,474,152,1001,553,55,320,349,148,13
ios,uitabbarcontroller,2018,340,242212,229,71,821,462,48,3259,289,138,5
ios,uitabbarcontroller,2019,184,70849,108,23,414,211,55,3876,161,65,9
ios,uitabbarcontroller,2020,119,13369,22,8,209,114,61,341,101,41,1
android,serial-port,2016,30,39514,36,12,72,19,80,127866,29,6,0
android,serial-port,2017,39,26366,28,7,76,27,69,232803.5,37,12,0
android,serial-port,2018,18,10151,3,4,31,12,67,3014193.5,18,6,0
android,serial-port,2020,18,3799,10,0,25,6,100,-1,14,0,0
android,google-chrome-app,2016,13,9388,10,1,32,11,77,34516,12,3,1
android,google-chrome-app,2017,10,37580,24,7,21,11,60,423007.5,10,4,0
android,install-referrer,2016,13,30123,53,13,25,18,92,175498,12,1,0
android,install-referrer,2018,19,59806,161,27,38,22,74,61153,18,5,0
android,install-referrer,2020,16,3511,30,4,9,8,88,1697771.5,15,2,1
android,geolocation,2016,268,286519,246,87,468,304,71,329911,247,74,10
android,geolocation,2017,242,363059,304,67,394,270,70,195491.5,215,68,5
android,geolocation,2018,175,146817,170,52,348,183,69,163910.5,166,49,5
android,geolocation,2019,106,68131,81,20,176,111,71,2332090,104,29,3
android,geolocation,2020,119,25978,25,14,141,86,77,433,110,27,2
android,app-inventor,2016,58,80941,14,8,100,62,62,235710.5,43,7,0
android,app-inventor,2017,31,27478,5,2,52,24,71,19966,30,6,0
android,app-inventor,2018,17,23150,1,0,25,17,76,19468.5,16,4,1
android,app-inventor,2019,15,4606,4,0,35,13,73,147074,13,3,0
android,app-inventor,2020,12,870,1,0,24,3,92,573,10,1,0
android,vibration,2016,19,18895,20,3,18,22,79,200493.5,17,4,2
android,vibration,2017,11,17197,18,4,29,10,73,23000497,11,3,0
android,vibration,2018,13,9180,13,1,26,13,77,76668,13,3,0
android,vibration,2020,13,1172,11,1,12,7,77,1839,10,3,0
android,animationdrawable,2016,11,3620,10,1,13,13,73,63346,11,3,0
android,animationdrawable,2017,12,5148,11,0,22,11,58,3643668,12,5,0
android,animationdrawable,2018,13,6815,3,1,18,12,85,338279,13,2,0
android,android-support-library,2016,658,3246009,4578,1123,1686,1340,49,351521,565,259,17
